,DurationSec,HeaderFname,StartSec,StartStr,StopSec
34,3600.0,109600102_0034.head,298763256.0,2009-06-19 21:47:36.000,298766856.0
35,3600.0,109600102_0035.head,298766857.0,2009-06-19 22:47:37.000,298770457.0
36,3600.0,109600102_0036.head,298770458.0,2009-06-19 23:47:38.000,298774058.0
37,3600.0,109600102_0037.head,298774060.0,2009-06-20 00:47:40.000,298777660.0
38,3600.0,109600102_0038.head,298777661.0,2009-06-20 01:47:41.000,298781261.0
39,3600.0,109600102_0039.head,298781262.0,2009-06-20 02:47:42.000,298784862.0
40,3600.0,109600102_0040.head,298784863.0,2009-06-20 03:47:43.000,298788463.0
41,3600.0,109600102_0041.head,298788464.0,2009-06-20 04:47:44.000,298792064.0
42,3600.0,109600102_0042.head,298792065.0,2009-06-20 05:47:45.000,298795665.0
43,3600.0,109600102_0043.head,298795666.0,2009-06-20 06:47:46.000,298799266.0
44,3600.0,109600102_0044.head,298799268.0,2009-06-20 07:47:48.000,298802868.0
45,3600.0,109600102_0045.head,298802869.0,2009-06-20 08:47:49.000,298806469.0
46,3600.0,109600102_0046.head,298806470.0,2009-06-20 09:47:50.000,298810070.0
47,3600.0,109600102_0047.head,298810072.0,2009-06-20 10:47:52.000,298813672.0
48,3600.0,109600102_0048.head,298813673.0,2009-06-20 11:47:53.000,298817273.0
49,3600.0,109600102_0049.head,298817274.0,2009-06-20 12:47:54.000,298820874.0
50,3600.0,109600102_0050.head,298820875.0,2009-06-20 13:47:55.000,298824475.0
51,3600.0,109600102_0051.head,298824477.0,2009-06-20 14:47:57.000,298828077.0
52,3600.0,109600102_0052.head,298828078.0,2009-06-20 15:47:58.000,298831678.0
53,3600.0,109600102_0053.head,298831679.0,2009-06-20 16:47:59.000,298835279.0
54,3600.0,109600102_0054.head,298835281.0,2009-06-20 17:48:01.000,298838881.0
55,3600.0,109600102_0055.head,298838882.0,2009-06-20 18:48:02.000,298842482.0
56,3600.0,109600102_0056.head,298842483.0,2009-06-20 19:48:03.000,298846083.0
57,3600.0,109600102_0057.head,298846085.0,2009-06-20 20:48:05.000,298849685.0
58,3600.0,109600102_0058.head,298849686.0,2009-06-20 21:48:06.000,298853286.0
59,3600.0,109600102_0059.head,298853287.0,2009-06-20 22:48:07.000,298856887.0
60,3600.0,109600102_0060.head,298856889.0,2009-06-20 23:48:09.000,298860489.0
61,3600.0,109600102_0061.head,298860490.0,2009-06-21 00:48:10.000,298864090.0
62,3600.0,109600102_0062.head,298864091.0,2009-06-21 01:48:11.000,298867691.0
63,3600.0,109600102_0063.head,298867692.0,2009-06-21 02:48:12.000,298871292.0
64,3600.0,109600102_0064.head,298871294.0,2009-06-21 03:48:14.000,298874894.0
65,3600.0,109600102_0065.head,298874895.0,2009-06-21 04:48:15.000,298878495.0
66,3600.0,109600102_0066.head,298878496.0,2009-06-21 05:48:16.000,298882096.0
67,3600.0,109600102_0067.head,298882098.0,2009-06-21 06:48:18.000,298885698.0
68,714.0,109600102_0068.head,298885699.0,2009-06-21 07:48:19.000,298886413.0
69,3600.0,109600102_0069.head,298886436.0,2009-06-21 08:00:36.000,298890036.0
70,3600.0,109600102_0070.head,298890038.0,2009-06-21 09:00:38.000,298893638.0
71,3600.0,109600102_0071.head,298893639.0,2009-06-21 10:00:39.000,298897239.0
72,3600.0,109600102_0072.head,298897240.0,2009-06-21 11:00:40.000,298900840.0
73,3600.0,109600102_0073.head,298900842.0,2009-06-21 12:00:42.000,298904442.0
74,3600.0,109600102_0074.head,298904443.0,2009-06-21 13:00:43.000,298908043.0
75,3600.0,109600102_0075.head,298908044.0,2009-06-21 14:00:44.000,298911644.0
76,3600.0,109600102_0076.head,298911646.0,2009-06-21 15:00:46.000,298915246.0
77,3600.0,109600102_0077.head,298915247.0,2009-06-21 16:00:47.000,298918847.0
78,3600.0,109600102_0078.head,298918848.0,2009-06-21 17:00:48.000,298922448.0
79,3600.0,109600102_0079.head,298922453.0,2009-06-21 18:00:53.000,298926053.0
80,3600.0,109600102_0080.head,298926054.0,2009-06-21 19:00:54.000,298929654.0
81,3600.0,109600102_0081.head,298929656.0,2009-06-21 20:00:56.000,298933256.0
82,3600.0,109600102_0082.head,298933257.0,2009-06-21 21:00:57.000,298936857.0
83,3600.0,109600102_0083.head,298936858.0,2009-06-21 22:00:58.000,298940458.0
84,3600.0,109600102_0084.head,298940460.0,2009-06-21 23:01:00.000,298944060.0
85,3600.0,109600102_0085.head,298944061.0,2009-06-22 00:01:01.000,298947661.0
86,3600.0,109600102_0086.head,298947662.0,2009-06-22 01:01:02.000,298951262.0
87,3600.0,109600102_0087.head,298951264.0,2009-06-22 02:01:04.000,298954864.0
88,3600.0,109600102_0088.head,298954865.0,2009-06-22 03:01:05.000,298958465.0
89,3600.0,109600102_0089.head,298958466.0,2009-06-22 04:01:06.000,298962066.0
90,3600.0,109600102_0090.head,298962067.0,2009-06-22 05:01:07.000,298965667.0
91,2528.0,109600102_0091.head,298965669.0,2009-06-22 06:01:09.000,298968197.0
92,3600.0,109600102_0092.head,298968493.0,2009-06-22 06:48:13.000,298972093.0
93,3600.0,109600102_0093.head,298972095.0,2009-06-22 07:48:15.000,298975695.0
94,3600.0,109600102_0094.head,298975696.0,2009-06-22 08:48:16.000,298979296.0
95,3600.0,109600102_0095.head,298979297.0,2009-06-22 09:48:17.000,298982897.0
96,3600.0,109600102_0096.head,298982902.0,2009-06-22 10:48:22.000,298986502.0
97,3600.0,109600102_0097.head,298986503.0,2009-06-22 11:48:23.000,298990103.0
98,3600.0,109600102_0098.head,298990105.0,2009-06-22 12:48:25.000,298993705.0
99,3600.0,109600102_0099.head,298993706.0,2009-06-22 13:48:26.000,298997306.0
100,3600.0,109600102_0100.head,298997307.0,2009-06-22 14:48:27.000,299000907.0
101,3600.0,109600102_0101.head,299000908.0,2009-06-22 15:48:28.000,299004508.0
102,3600.0,109600102_0102.head,299004510.0,2009-06-22 16:48:30.000,299008110.0
103,3600.0,109600102_0103.head,299008111.0,2009-06-22 17:48:31.000,299011711.0
104,3600.0,109600102_0104.head,299011712.0,2009-06-22 18:48:32.000,299015312.0
105,3600.0,109600102_0105.head,299015314.0,2009-06-22 19:48:34.000,299018914.0
106,3600.0,109600102_0106.head,299018915.0,2009-06-22 20:48:35.000,299022515.0
107,3600.0,109600102_0107.head,299022516.0,2009-06-22 21:48:36.000,299026116.0
108,3600.0,109600102_0108.head,299026117.0,2009-06-22 22:48:37.000,299029717.0
109,3600.0,109600102_0109.head,299029718.0,2009-06-22 23:48:38.000,299033318.0
110,3600.0,109600102_0110.head,299033320.0,2009-06-23 00:48:40.000,299036920.0
111,3600.0,109600102_0111.head,299036921.0,2009-06-23 01:48:41.000,299040521.0
112,3600.0,109600102_0112.head,299040522.0,2009-06-23 02:48:42.000,299044122.0
113,3600.0,109600102_0113.head,299044123.0,2009-06-23 03:48:43.000,299047723.0
114,3600.0,109600102_0114.head,299047725.0,2009-06-23 04:48:45.000,299051325.0
115,2817.0,109600102_0115.head,299051326.0,2009-06-23 05:48:46.000,299054143.0
116,3600.0,109600102_0116.head,299054371.0,2009-06-23 06:39:31.000,299057971.0
117,3600.0,109600102_0117.head,299057973.0,2009-06-23 07:39:33.000,299061573.0
118,3600.0,109600102_0118.head,299061574.0,2009-06-23 08:39:34.000,299065174.0
119,3600.0,109600102_0119.head,299065175.0,2009-06-23 09:39:35.000,299068775.0
120,3600.0,109600102_0120.head,299068776.0,2009-06-23 10:39:36.000,299072376.0
121,3600.0,109600102_0121.head,299072377.0,2009-06-23 11:39:37.000,299075977.0
122,3600.0,109600102_0122.head,299075979.0,2009-06-23 12:39:39.000,299079579.0
123,3600.0,109600102_0123.head,299079580.0,2009-06-23 13:39:40.000,299083180.0
124,3600.0,109600102_0124.head,299083181.0,2009-06-23 14:39:41.000,299086781.0
125,3600.0,109600102_0125.head,299086783.0,2009-06-23 15:39:43.000,299090383.0
126,3600.0,109600102_0126.head,299090384.0,2009-06-23 16:39:44.000,299093984.0
127,3600.0,109600102_0127.head,299093985.0,2009-06-23 17:39:45.000,299097585.0
128,3600.0,109600102_0128.head,299097586.0,2009-06-23 18:39:46.000,299101186.0
129,3600.0,109600102_0129.head,299101188.0,2009-06-23 19:39:48.000,299104788.0
130,3600.0,109600102_0130.head,299104789.0,2009-06-23 20:39:49.000,299108389.0
131,3600.0,109600102_0131.head,299108392.0,2009-06-23 21:39:52.000,299111992.0
132,3600.0,109600102_0132.head,299111993.0,2009-06-23 22:39:53.000,299115593.0
133,3600.0,109600102_0133.head,299115594.0,2009-06-23 23:39:54.000,299119194.0
134,3600.0,109600102_0134.head,299119196.0,2009-06-24 00:39:56.000,299122796.0
135,3600.0,109600102_0135.head,299122797.0,2009-06-24 01:39:57.000,299126397.0
136,3600.0,109600102_0136.head,299126398.0,2009-06-24 02:39:58.000,299129998.0
137,3600.0,109600102_0137.head,299130000.0,2009-06-24 03:40:00.000,299133600.0
138,3600.0,109600102_0138.head,299133601.0,2009-06-24 04:40:01.000,299137201.0
139,3600.0,109600102_0139.head,299137202.0,2009-06-24 05:40:02.000,299140802.0
140,3600.0,109600102_0140.head,299141068.0,2009-06-24 06:44:28.000,299144668.0
141,3600.0,109600102_0141.head,299144670.0,2009-06-24 07:44:30.000,299148270.0
142,3600.0,109600102_0142.head,299148271.0,2009-06-24 08:44:31.000,299151871.0
143,3600.0,109600102_0143.head,299151872.0,2009-06-24 09:44:32.000,299155472.0
144,3600.0,109600102_0144.head,299155473.0,2009-06-24 10:44:33.000,299159073.0
145,3600.0,109600102_0145.head,299159074.0,2009-06-24 11:44:34.000,299162674.0
146,3600.0,109600102_0146.head,299162676.0,2009-06-24 12:44:36.000,299166276.0
147,3600.0,109600102_0147.head,299166277.0,2009-06-24 13:44:37.000,299169877.0
148,3600.0,109600102_0148.head,299169878.0,2009-06-24 14:44:38.000,299173478.0
149,3600.0,109600102_0149.head,299173480.0,2009-06-24 15:44:40.000,299177080.0
150,3600.0,109600102_0150.head,299177081.0,2009-06-24 16:44:41.000,299180681.0
151,3600.0,109600102_0151.head,299180682.0,2009-06-24 17:44:42.000,299184282.0
152,3600.0,109600102_0152.head,299184284.0,2009-06-24 18:44:44.000,299187884.0
153,3600.0,109600102_0153.head,299187885.0,2009-06-24 19:44:45.000,299191485.0
154,3600.0,109600102_0154.head,299191486.0,2009-06-24 20:44:46.000,299195086.0
155,3600.0,109600102_0155.head,299195087.0,2009-06-24 21:44:47.000,299198687.0
156,3600.0,109600102_0156.head,299198689.0,2009-06-24 22:44:49.000,299202289.0
157,3600.0,109600102_0157.head,299202290.0,2009-06-24 23:44:50.000,299205890.0
158,3600.0,109600102_0158.head,299205891.0,2009-06-25 00:44:51.000,299209491.0
159,3600.0,109600102_0159.head,299209493.0,2009-06-25 01:44:53.000,299213093.0
160,3600.0,109600102_0160.head,299213094.0,2009-06-25 02:44:54.000,299216694.0
161,3600.0,109600102_0161.head,299216695.0,2009-06-25 03:44:55.000,299220295.0
162,3600.0,109600102_0162.head,299220297.0,2009-06-25 04:44:57.000,299223897.0
163,3600.0,109600102_0163.head,299223898.0,2009-06-25 05:44:58.000,299227498.0
164,385.0,109600102_0164.head,299227503.0,2009-06-25 06:45:03.000,299227888.0
